gene,CRISPRn phenotype
CSHL1 ,-0.052526752
CSK ,0.095322113
CSKMT ,-0.22917838
CSMD1 ,0.172104165
CSMD2 ,0.054647528
CSMD3 ,-0.004049006
CSN1S1 ,0.027064574
CSN2 ,0.082875042
CSN3 ,0.110295105
CSNK1A1 ,-0.145180382
CSNK1A1L ,0.013512337
CSNK1D ,-0.131695034
CSNK1E ,-0.117756788
CSNK1G1 ,-0.015309982
CSNK1G2 ,-0.078629052
CSNK1G3 ,0.094672639
CSNK2A1 ,-0.191887386
CSNK2A2 ,-0.04321961
CSNK2B ,-0.638598167
CSPG4 ,0.020678443
CSPG5 ,-0.55204046
CSPP1 ,-0.054303622
CSRNP1 ,-0.137895137
CSRNP2 ,-0.101270759
CSRNP3 ,-0.022894608
CSRP1 ,-0.062441195
CSRP2 ,0.052662212
CSRP3 ,-0.092711648
CST1 ,-0.108879632
CST11 ,-0.04443664
CST2 ,-0.010507689
CST3 ,0.068892608
CST4 ,-0.082033125
CST5 ,0.314282658
CST6 ,0.035453871
CST7 ,0.085206213
CST8 ,0.012548778
CST9 ,0.003558622
CST9L ,0.000683493
CSTA ,-0.136207867
CSTB ,-0.178548626
CSTF1 ,-1.743912704
CSTF2 ,-0.284464143
CSTF2T ,-0.235172614
CSTF3 ,-1.234614602
CSTL1 ,-0.0175267
CT47B1 ,0.112569508
CT55 ,0.239691698
CT62 ,0.079121807
CT83 ,0.045789955
CTAG2 ,-0.148011784
CTAGE1 ,-0.299514391
CTBP1 ,-0.081796764
CTBP2 ,-0.253512626
CTBS ,-0.002990612
CTC1 ,-0.202647288
CTCF ,-1.09576039
CTCFL ,-0.082408997
CTDNEP1 ,-0.219787863
CTDP1 ,-1.364217966
CTDSP1 ,0.001148152
CTDSP2 ,-0.113650528
CTDSPL ,0.060857603
CTDSPL2 ,-0.13771592
CTF1 ,0.022629069
CTH ,0.026304737
CTHRC1 ,0.139743754
CTIF ,-0.068584163
CTLA4 ,0.131452725
CTNNA1 ,-0.088356344
CTNNA2 ,-0.00536263
CTNNA3 ,-0.029779621
CTNNAL1 ,0.097514798
CTNNB1 ,-0.033658833
CTNNBIP1 ,-0.07088722
CTNNBL1 ,-1.790799645
CTNND1 ,-0.138550628
CTNND2 ,-0.034208835
CTNS ,0.072403602
CTPS1 ,-0.819500179
CTPS2 ,0.05472686
CTR9 ,-1.589388864
CTRC ,0.066346024
CTRL ,-0.022872308
CTSA ,-0.195863278
CTSB ,-0.079681051
CTSC ,0.04707982
CTSD ,0.117703083
CTSE ,0.109840016
CTSF ,-0.170924702
CTSG ,-0.111370476
CTSH ,0.111482514
CTSK ,-0.17090182
CTSL ,0.022609846
CTSO ,0.172175768
CTSS ,0.103247962
CTSV ,0.053963066
CTSW ,-0.158541969
CTSZ ,-0.026463953
CTTN ,-0.175352881
CTTNBP2 ,0.092045832
CTTNBP2NL ,-0.070225764
CTU1 ,-0.182521564
CTU2 ,-0.432143012
CTXN1 ,0.078559538
CTXN2 ,0.263150335
CTXN3 ,0.138098571
CUBN ,-0.260407703
CUEDC1 ,-0.033195495
CUEDC2 ,-0.159760007
CUL1 ,-0.441992621
CUL2 ,-0.323291435
CUL3 ,-0.643344611
CUL4A ,0.105236449
CUL4B ,-0.034779533
CUL5 ,0.123737032
CUL7 ,-0.576815416
CUL9 ,-0.241007831
CUTA ,-0.224770707
CUTC ,0.00452171
CUX1 ,-0.020776553
CUX2 ,0.012333623
CUZD1 ,0.036360109
CWC22 ,-1.676446298
CWC25 ,-0.199772783
CWC27 ,0.181971439
CWF19L1 ,-0.270540961
CWF19L2 ,-0.324712214
CWH43 ,-0.146532088
CX3CL1 ,-0.051685873
CX3CR1 ,0.071359569
CXADR ,-0.213500384
CXCL1 ,-0.068396932
CXCL10 ,-0.027070998
CXCL11 ,0.018853912
CXCL12 ,-0.028297214
CXCL13 ,0.13422627
CXCL14 ,-0.127993062
CXCL16 ,0.091746804
CXCL17 ,-0.108236466
CXCL2 ,-0.172431654
CXCL3 ,-0.203196046
CXCL5 ,0.035795641
CXCL6 ,0.080308574
CXCL8 ,0.033145346
CXCL9 ,0.013423819
CXCR1 ,0.184918235
CXCR2 ,0.019680463
CXCR3 ,0.088207251
CXCR4 ,0.067432707
CXCR5 ,-0.231972373
CXCR6 ,0.055885425
CXXC1 ,-0.301026297
CXXC4 ,0.106544916
CXXC5 ,0.013979505
CXorf38 ,-0.113100279
CXorf58 ,-0.085908552
CXorf65 ,-0.005130547
CXorf66 ,-0.084872191
CYB561 ,-0.149308187
CYB561A3 ,0.059019818
CYB561D1 ,-0.22093748
CYB561D2 ,0.00427756
CYB5A ,0.015302213
CYB5B ,-0.655173131
CYB5D1 ,0.098391867
CYB5D2 ,0.084434388
CYB5R1 ,-0.01702799
CYB5R2 ,-0.021486268
CYB5R3 ,0.14786237
CYB5R4 ,-0.050858951
CYB5RL ,-0.049617618
CYBA ,-0.386553794
CYBB ,0.029169106
CYBC1 ,0.036229771
CYBRD1 ,-0.198532717
CYC1 ,-0.509716103
CYCS ,-1.282806721
CYFIP1 ,-0.137186586
CYGB ,-0.069431262
CYHR1 ,-0.120686571
CYLC1 ,0.086729727
CYLC2 ,0.090587429
CYLD ,0.010094373
CYP11A1 ,-0.180204929
CYP11B1 ,0.16236237
CYP11B2 ,0.052790353
CYP17A1 ,-0.106349993
CYP19A1 ,-0.055622398
CYP1A1 ,-0.089124914
CYP1A2 ,0.244708005
CYP1B1 ,0.204199928
CYP20A1 ,0.055427948
CYP21A2 ,-0.08123659
CYP24A1 ,0.015050283
CYP26A1 ,-0.029843366
CYP26B1 ,-0.018630571
CYP26C1 ,-0.024498934
CYP27A1 ,0.072167574
CYP27B1 ,-0.239679548
CYP27C1 ,-0.025437805
CYP2A13 ,-0.661419358
CYP2A6 ,0.244676323
CYP2A7 ,0.082890248
CYP2B6 ,0.069754652
CYP2C18 ,0.082372567
CYP2C19 ,-0.034574569
CYP2C8 ,-0.009191319
CYP2C9 ,0.030672523
CYP2D6 ,0.122231813
CYP2E1 ,0.103195267
CYP2F1 ,-0.145909265
CYP2J2 ,0.219669297
CYP2R1 ,0.171669193
CYP2S1 ,-0.025749802
CYP2U1 ,-0.115175805
CYP2W1 ,0.098608387
CYP39A1 ,0.036945265
CYP3A4 ,0.136039843
CYP3A43 ,-0.224908194
CYP3A5 ,-0.237375308
CYP3A7 ,0.029275831
CYP46A1 ,-0.06463429
CYP4A11 ,-0.235231682
CYP4A22 ,0.145186463
CYP4B1 ,0.17386173
CYP4F11 ,-0.693292439
CYP4F12 ,-0.161700879
CYP4F2 ,-0.258478456
CYP4F22 ,-0.109043828
CYP4F3 ,0.082928647
CYP4V2 ,0.094684533
CYP4X1 ,-0.195600946
CYP4Z1 ,-0.145250427
CYP51A1 ,-0.122412274
CYP7A1 ,-0.086260115
CYP7B1 ,0.08965778
CYP8B1 ,0.011438311
CYREN ,-0.162566007
CYRIA ,-0.037181415
CYRIB ,-0.043790563
CYS1 ,-0.098827557
CYSLTR1 ,0.078927207
CYSLTR2 ,-0.099656515
CYSTM1 ,0.036584463
CYTH1 ,-0.086990708
CYTH2 ,-0.200244184
CYTH3 ,-0.033858358
CYTH4 ,-0.084878339
CYTIP ,-0.052637245
CYTL1 ,0.085142702
CZIB ,-0.150943009
D2HGDH ,0.159953515
DAAM1 ,0.097467196
DAAM2 ,-0.083290967
DAB1 ,0.05171059
DAB2 ,-0.06147649
DAB2IP ,0.163197415
DACH1 ,-0.11231651
DACH2 ,0.052312525
DACT1 ,0.072527979
DACT2 ,0.230180224
DACT3 ,-0.107583904
DAD1 ,-1.203676114
DAG1 ,0.087140171
DAGLA ,-0.070356142
DAGLB ,0.159097113
DALRD3 ,-0.026709358
DAND5 ,-0.171037191
DAO ,-0.07448764
DAOA ,0.129064625
DAP ,-0.195232748
DAP3 ,-0.767723403
DAPK1 ,0.106869771
DAPK2 ,-0.24566538
DAPK3 ,0.003750556
DAPL1 ,-0.018676126
DAPP1 ,0.062349902
DARS1 ,-1.473815925
DARS2 ,-0.847166335
DAW1 ,0.066448164
DAXX ,-0.243398044
DAZAP1 ,-0.31641267
DAZAP2 ,-0.095988099
DAZL ,-0.081479254
DBF4 ,-1.368361934
DBF4B ,-0.012171147
DBH ,-0.169899421
DBI ,0.037160737
DBN1 ,-0.006747806
DBNDD1 ,-0.059100005
DBNDD2 ,0.148352043
DBNL ,0.01600152
DBP ,-0.12521187
DBR1 ,-1.72358105
DBT ,-0.046842693
DBX2 ,-0.052916444
DCAF10 ,-0.268326009
DCAF11 ,0.033922878
DCAF12 ,-0.20805821
DCAF12L1 ,0.098219903
DCAF12L2 ,0.17770935
DCAF13 ,0.059370099
DCAF15 ,-0.16300703
DCAF16 ,0.035728775
DCAF17 ,-0.054263836
DCAF4 ,-0.188471589
DCAF4L1 ,0.147032387
DCAF4L2 ,0.167391594
DCAF5 ,0.118122787
DCAF6 ,-0.347605122
DCAF8 ,-0.099573224
DCAF8L1 ,0.165490345
DCAF8L2 ,0.044282926
DCAKD ,-0.211347652
DCANP1 ,-0.098115009
DCBLD1 ,0.02815616
DCBLD2 ,0.004453765
DCC ,0.116141386
DCD ,0.106063532
DCDC1 ,0.256930887
DCDC2 ,-0.196609696
DCDC2B ,-0.150362663
DCHS1 ,-0.229430893
DCHS2 ,0.095716253
DCK ,0.093602417
DCLK1 ,0.032896379
DCLK2 ,0.143379459
DCLK3 ,-0.180593263
DCLRE1A ,0.106144367
DCLRE1B ,-0.256566705
DCLRE1C ,0.085083147
DCN ,0.018832896
DCP1B ,-0.008457067
DCP2 ,-0.760517299
DCPS ,-0.587061793
DCST1 ,0.079351766
DCST2 ,-0.198942263
DCSTAMP ,0.043077726
DCT ,0.032851003
DCTD ,0.094389609
DCTN1 ,-0.03749102
DCTN2 ,-0.883555881
DCTN3 ,-0.180351169
DCTN4 ,-0.614102994
DCTN5 ,-0.904916489
DCTN6 ,-0.246676263
DCTPP1 ,0.009247457
DCUN1D1 ,0.008499831
DCUN1D2 ,0.122999904
DCUN1D3 ,0.033045616
DCUN1D4 ,0.176637771
DCUN1D5 ,-0.026861737
DCX ,0.145922941
DCXR ,0.027379469
DDA1 ,-0.113997522
DDAH1 ,0.239504113
DDAH2 ,0.097560095
DDB1 ,-1.822177216
DDB2 ,-0.202128019
DDC ,0.034994139
DDHD1 ,0.065855068
DDHD2 ,-0.07557672
DDI1 ,-0.030598597
DDI2 ,-0.163922316
DDIAS ,-0.041772573
DDIT3 ,-0.225581956
DDIT4 ,-0.21843741
DDIT4L ,0.046451833
DDN ,-0.44378691
DDO ,-0.013015199
DDOST ,-0.532527896
DDR1 ,0.089165076
DDR2 ,-0.138518462
DDRGK1 ,-0.102642513
DDX1 ,-0.246422845
DDX10 ,-1.313386668
DDX11 ,-1.17865054
DDX17 ,-0.072036496
DDX18 ,-1.506989642
DDX19A ,-0.321030428
DDX19B ,-0.231900488
DDX20 ,-1.150553116
DDX21 ,-1.68591556
DDX23 ,-0.897976581
DDX24 ,-0.546357195
DDX25 ,0.230791787
DDX27 ,-0.863639448
DDX28 ,-0.42260914
DDX31 ,-0.068492076
DDX39A ,-0.193750647
DDX39B ,-0.314074076
DDX3X ,-1.134024975
DDX4 ,-0.017258771
DDX41 ,-1.689589942
DDX42 ,-1.012298299
DDX43 ,-0.152738688
DDX46 ,-1.086470862
DDX47 ,-1.945286662
DDX49 ,-1.848580687
DDX5 ,-0.374261754
DDX50 ,-0.355189515
DDX51 ,-0.632209238
DDX52 ,-0.641991879
DDX53 ,0.010324386
DDX54 ,-2.084461232
DDX55 ,-1.652662301
DDX56 ,-2.370152756
DDX58 ,-0.166706976
DDX59 ,-0.329120264
DDX6 ,-1.237340478
DDX60 ,-0.05488174
DDX60L ,0.116588179
DEAF1 ,-0.078460126
DECR1 ,0.048619507
DECR2 ,0.013265836
DEDD ,-0.114287278
DEDD2 ,-0.059687497
DEF6 ,-0.152058743
DEF8 ,-0.10166207
DEFA4 ,0.103576812
DEFA5 ,0.014090383
DEFA6 ,-0.009592396
DEFB1 ,-0.064431269
DEFB108B ,-0.090162765
DEFB110 ,0.142286031
DEFB112 ,0.020470028
DEFB113 ,0.065311918
DEFB115 ,-0.273030129
DEFB116 ,-0.162518138
DEFB118 ,0.105784493
DEFB119 ,0.100682285
DEFB121 ,0.072439056
DEFB123 ,0.036497897
DEFB124 ,0.089354572
DEFB125 ,-0.224793584
DEFB126 ,0.107222922
DEFB127 ,0.189251273
DEFB128 ,0.032070771
DEFB129 ,-0.462037759
DEFB132 ,0.042317508
DEFB136 ,0.068506653
DEGS1 ,0.076084286
DEGS2 ,0.131056397
DEK ,0.072936283
DELE1 ,-0.070906699
DENND10 ,-0.163829611
DENND11 ,-0.064922589
DENND1A ,-0.051871166
DENND1B ,0.007588642
DENND1C ,-0.092822937
DENND2A ,-0.18284373
DENND2B ,0.168694168
DENND2C ,-0.26911715
DENND2D ,-0.151090943
DENND3 ,0.026764854
DENND4A ,0.068552849
DENND4B ,-0.091206577
DENND4C ,0.038599798
DENND5A ,0.008118367
DENND5B ,-0.003046634
DENND6A ,0.095832289
DENND6B ,0.063695646
DENR ,-0.428472753
DEPDC1 ,-0.606125832
DEPDC1B ,0.161561485
DEPDC4 ,0.074754358
DEPDC5 ,-0.256139025
DEPDC7 ,-0.269086964
DEPP1 ,-0.102233582
DEPTOR ,0.055014199
DERA ,0.274745011
DERL1 ,-0.203523869
DERL2 ,-0.097424646
DERL3 ,-0.325574135
DES ,0.096494007
DESI1 ,0.060407875
DESI2 ,-0.157568744
DET1 ,0.012294021
DEUP1 ,0.171760056
DEXI ,-0.641286253
DFFA ,0.06419017
DFFB ,-0.056052319
DGAT1 ,0.112485446
DGAT2 ,0.157791279
DGAT2L6 ,-0.067446728
DGCR2 ,-0.643085213
DGCR6 ,0.136757876
DGCR6L ,-0.827873701
DGCR8 ,-0.45976164
DGKA ,-0.190143203
DGKB ,0.043969913
DGKD ,0.064926391
DGKE ,0.10940118
DGKG ,0.160907752
DGKH ,-0.051162962
DGKI ,0.108167086
DGKQ ,0.17142562
DGKZ ,-0.143537407
DGLUCY ,0.106088158
DGUOK ,0.012623755
DHCR24 ,0.11758614
DHCR7 ,-0.218845645
DHDDS ,-1.296386955
DHDH ,0.005401223
DHFR2 ,-0.990903465
DHH ,0.002280063
DHODH ,-0.610175247
DHPS ,-0.607048379
DHRS1 ,-0.246451052
DHRS11 ,0.220613025
DHRS12 ,-0.181065228
DHRS13 ,0.039066665
DHRS2 ,0.135246802
DHRS3 ,-0.151628764
DHRS4 ,0.066892425
DHRS4L2 ,0.10054112
DHRS7 ,0.231927003
DHRS7B ,-0.178832366
DHRS7C ,0.163547727
DHRS9 ,-0.095530642
DHRSX ,0.079976298
DHTKD1 ,0.129984262
DHX15 ,-2.312283687
DHX16 ,-1.797577404
DHX29 ,-0.105743158
DHX30 ,-0.464932806
DHX32 ,-0.03064973
DHX33 ,-1.31447844
DHX34 ,-0.009499489
DHX35 ,-0.424002801
DHX36 ,-0.688237408
DHX37 ,-0.946983278
DHX38 ,-0.632208473
DHX40 ,-0.3935202
DHX57 ,-0.186158231
DHX58 ,-0.065625308
DHX8 ,-1.758947984
DHX9 ,-0.401477188
DIABLO ,-0.053575221
DIAPH1 ,-0.532508403
DIAPH2 ,-0.151342027
DIAPH3 ,0.023478409
DICER1 ,-0.137423772
DIDO1 ,-0.152559875
DIMT1 ,-1.148534078
DIO1 ,0.155878651
DIO2 ,0.134739899
DIO3 ,0.153171157
DIP2A ,0.109282461
DIP2B ,-0.499326856
DIP2C ,0.09650424
DIPK1A ,-0.342573236
DIPK1B ,-0.17393442
DIPK1C ,0.291390805
DIPK2A ,0.088872445
DIPK2B ,-0.322768861
DIRAS1 ,-0.031309095
DIRAS2 ,0.138518151
DIRAS3 ,-0.086061956
DIRC1 ,0.060166471
DIS3 ,-0.707507838
DIS3L ,-0.194427312
DIS3L2 ,0.035529099
DISC1 ,0.050487792
DISP1 ,0.051515452
DISP2 ,0.009876152
DISP3 ,0.023225152
DIXDC1 ,0.122573265
DKC1 ,-1.738345439
DKK1 ,-0.069579631
DKK2 ,0.154184656
DKK3 ,0.027724031
DKK4 ,-0.137310698
DKKL1 ,-0.118209262
DLAT ,-0.045745886
DLC1 ,0.025573756
DLD ,-0.6101831
DLEC1 ,-0.089161347
DLEU7 ,0.086069447
DLG1 ,-0.155930558
DLG2 ,0.110521906
DLG3 ,-0.056681752
DLG4 ,-0.215805677
DLG5 ,-0.063138287
DLGAP1 ,-0.115372819
DLGAP2 ,0.11470414
DLGAP3 ,0.082444256
DLGAP4 ,-0.035112264
DLGAP5 ,-0.13334206
DLK1 ,-0.215689247
DLK2 ,-0.176406846
DLL1 ,-0.235769527
DLL3 ,-0.039971424
DLL4 ,-0.14839967
DLST ,-0.738941839
DLX1 ,-0.132554147
DLX2 ,-0.184548952
DLX3 ,-0.049986925
DLX4 ,-0.027947129
DLX5 ,-0.032034279
DLX6 ,0.000518591
DMAC1 ,-0.218667653
DMAC2 ,-0.137760028
DMAC2L ,-0.012585988
DMAP1 ,-1.063103429
DMBT1 ,-0.108265285
DMBX1 ,-0.01952954
DMC1 ,-0.079792471
DMD ,-0.025842363
DMGDH ,-0.086786072
DMKN ,-0.168117757
DMP1 ,-0.154585308
DMPK ,-0.096030389
DMRT1 ,0.093321711
DMRT2 ,0.33367255
DMRT3 ,0.056138676
DMRTA1 ,0.233706992
DMRTA2 ,-0.056027174
DMRTB1 ,-0.31974306
DMRTC2 ,-0.306937742
DMTF1 ,-0.112720315
DMTN ,-0.119457381
DMWD ,-0.050082439
DMXL1 ,-0.148976841
DMXL2 ,-0.118240768
DNAAF1 ,0.101108942
DNAAF10 ,-0.998418402
DNAAF11 ,0.050930096
DNAAF2 ,-0.072003156
DNAAF3 ,-0.026230276
DNAAF4 ,0.182275916
DNAAF5 ,-0.43103888
DNAAF6 ,0.012792869
DNAAF8 ,0.035955658
DNAAF9 ,0.152884418
DNAH1 ,0.119434021
DNAH10 ,-0.16829798
DNAH11 ,-0.052198263
DNAH12 ,-0.10502864
DNAH14 ,0.137446043
DNAH2 ,-0.344406391
DNAH3 ,0.033521681
DNAH5 ,-0.160891709
DNAH6 ,0.134180557
DNAH7 ,0.03771494
DNAH9 ,-0.101277329
DNAI1 ,0.082324814
DNAI2 ,-0.088623218
DNAI3 ,-0.19903661
DNAI4 ,0.10580433
DNAI7 ,0.02348528
DNAJA1 ,-0.56000432
DNAJA2 ,-0.143993034
DNAJA3 ,-1.196305306
DNAJA4 ,0.033585124
DNAJB1 ,-0.314935442
DNAJB11 ,0.055666596
DNAJB12 ,-0.259079527
DNAJB13 ,-0.460725537
DNAJB14 ,0.131541877
DNAJB2 ,-0.100497281
DNAJB4 ,-0.055763621
DNAJB5 ,-0.045506387
DNAJB6 ,-0.440580784
DNAJB7 ,0.031568721
DNAJB8 ,-0.109159178
DNAJB9 ,0.075446243
DNAJC1 ,-0.03558555
DNAJC10 ,-0.174677031
DNAJC11 ,-1.04991772
DNAJC12 ,-0.118834193
DNAJC13 ,-0.068597986
DNAJC14 ,-0.067652704
DNAJC15 ,0.103146375
DNAJC16 ,-0.030461645
DNAJC17 ,-1.275062265
DNAJC18 ,-0.016702568
DNAJC19 ,-0.93243214
DNAJC2 ,-0.056737231
DNAJC21 ,-0.002146671
DNAJC22 ,-0.144257235
DNAJC24 ,0.050434737
DNAJC25 ,0.175873447
DNAJC27 ,0.053602251
DNAJC28 ,-0.151060739
DNAJC3 ,0.127423761
DNAJC30 ,-0.131825598
DNAJC4 ,0.045702945
DNAJC5 ,0.165430547
DNAJC5B ,0.047351541
DNAJC5G ,-0.200293881
DNAJC6 ,0.031855057
DNAJC7 ,-0.04832809
DNAJC8 ,-1.340347271
DNAJC9 ,-0.657542469
DNAL1 ,0.048088996
DNAL4 ,0.111387126
DNALI1 ,-0.222583334
DNASE1 ,0.072363368
DNASE1L1 ,-0.126280583
DNASE1L2 ,0.162597875
DNASE1L3 ,0.187014493
DNASE2 ,-0.191511863
DNASE2B ,0.135227813
DND1 ,-0.012595708
DNER ,0.119695945
DNHD1 ,-0.051234617
DNLZ ,-0.543919947
DNM1 ,0.037930411
DNM1L ,-1.290641757
DNM2 ,-1.641410594
DNM3 ,-0.080824014
DNMBP ,-0.166229819
DNMT1 ,-0.302898239
DNMT3A ,0.00131019
DNMT3B ,-0.036985799
DNMT3L ,0.176217432
DNPEP ,0.034965796
DNPH1 ,0.007146728
DNTT ,0.025829209
DNTTIP1 ,-0.155402592
DNTTIP2 ,-0.392947947
DOC2A ,0.084742895
DOCK10 ,0.161309577
DOCK11 ,0.130548226
DOCK2 ,0.03680668
DOCK3 ,-0.04878792
DOCK4 ,0.00984821
DOCK5 ,-0.036094819
DOCK6 ,-0.164078908
DOCK7 ,-0.030210312
DOCK8 ,0.215756178
DOCK8-AS1 ,0.112640675
DOCK9 ,0.172042029
DOHH ,-0.478356293
DOK1 ,0.117961351
DOK2 ,0.04010059
DOK3 ,-0.08099777
DOK4 ,-0.080029869
DOK5 ,0.122258394
DOK6 ,0.125476753
DOK7 ,0.097249019
DOLK ,-0.453372207
DOLPP1 ,0.024863519
DONSON ,-2.488843117
DOP1A ,0.105001464
DOP1B ,-0.041124406
DOT1L ,-0.211028059
DPAGT1 ,-0.166222554
DPCD ,-0.147308653
DPEP1 ,-0.214740766
DPEP2 ,-0.05238512
DPEP3 ,-0.204840472
DPF1 ,-0.122555282
DPF2 ,-0.463088999
DPF3 ,-0.01316512
DPH1 ,-0.272381286
DPH2 ,-0.111111033
DPH3 ,-0.740297576
DPH5 ,-0.172338811
DPH6 ,-0.355997178
DPH7 ,-0.068493689
DPM1 ,-0.193873813
DPM2 ,-0.064827881
DPM3 ,-0.058660372
DPP10 ,0.080169457
DPP3 ,-0.099192673
DPP4 ,-0.317842756
DPP7 ,-0.216637092
DPP8 ,-0.17226166
DPP9 ,0.195870211
DPPA2 ,-0.3935935
DPPA3 ,-0.72634553
DPPA4 ,0.21455769
DPPA5 ,-0.287563468
DPRX ,-0.349391039
DPT ,-0.064240267
DPY19L1 ,-0.006635901
DPY19L2 ,-0.871029059
DPY19L3 ,-0.061721221
DPY19L4 ,-0.272132836
DPY30 ,-0.216718121
DPYD ,-0.085577138
DPYS ,0.074576486
DPYSL2 ,0.075449384
DPYSL3 ,0.083290669
DPYSL4 ,0.069315334
DPYSL5 ,0.012392342
DQX1 ,0.050224673
DR1 ,-0.295486523
DRAM1 ,-0.160618377
DRAM2 ,-0.048126508
DRAP1 ,-0.348423464
DRAXIN ,0.013368087
DRC1 ,0.081777398
DRC3 ,0.111128505
DRC7 ,0.006451607
DRD1 ,0.181027063
DRD2 ,0.043165171
DRD3 ,0.041071037
DRD4 ,0.110147187
DRD5 ,-0.110479319
DRG1 ,-0.113689139
DRG2 ,-0.146379771
DRGX ,-0.019466646
DRICH1 ,-0.219357883
DROSHA ,-0.464621647
DRP2 ,0.217047411
DSC1 ,0.020627677
DSC2 ,-0.085595671
DSC3 ,-0.281107938
DSCAM ,0.266646273
DSCAML1 ,-0.041104326
DSCC1 ,-0.507743619
DSE ,0.01823537
DSEL ,0.015202696
DSG1 ,0.037273142
DSG2 ,-0.246730578
DSG3 ,-0.170741498
DSG4 ,-0.103246575
DSN1 ,-0.526544736
DSP ,-0.056307221
DSPP ,0.167558973
DST ,0.332946086
DSTN ,-0.154502444
DSTYK ,-0.203771599
DTD1 ,0.080578931
DTD2 ,-0.05269042
DTHD1 ,0.066885544
DTL ,-2.440694496
DTNA ,-0.148181707
DTNB ,0.022123104
DTNBP1 ,0.002122998
DTWD1 ,0.043593098
DTWD2 ,0.0088124
DTX1 ,-0.087511115
DTX2 ,-0.124147141
DTX3 ,-0.087521553
DTX3L ,0.024702025
DTX4 ,0.075309347
DTYMK ,-1.82306022
DUOX1 ,-0.247219715
DUOX2 ,-0.147644941
DUOXA1 ,-0.056825977
DUOXA2 ,-0.093266867
DUS1L ,-0.137285534
DUS2 ,0.005409856
DUS3L ,0.100158455
DUS4L ,-0.096551868
DUSP1 ,0.167953349
DUSP10 ,-0.089366801
DUSP11 ,-0.257908748
DUSP12 ,0.016920877
DUSP13 ,-0.400551229
DUSP14 ,0.051871133
DUSP15 ,-0.030017803
DUSP16 ,-0.022815188
DUSP18 ,0.020885984
DUSP19 ,-0.021296506
DUSP2 ,0.032308478
DUSP21 ,-0.133661622
DUSP22 ,-0.16565645
DUSP23 ,0.201562992
DUSP26 ,0.014390911
DUSP28 ,-0.170847277
DUSP29 ,-0.192656732
DUSP3 ,-0.255678606
DUSP4 ,-0.074414182
DUSP5 ,0.079695697
DUSP6 ,0.078980112
DUSP7 ,0.079781522
DUSP8 ,0.080430875
DUSP9 ,0.004589987
DUT ,-2.355140802
DUXA ,-0.132918347
DVL1 ,-0.249964193
DVL2 ,-0.027114683
DVL3 ,-0.152327633
DXO ,-0.235167534
DYDC1 ,-0.407048889
DYDC2 ,-0.115136068
DYM ,-0.073299672
DYNAP ,0.098197726
DYNC1H1 ,-2.227970551
DYNC1I1 ,0.090460653
DYNC1I2 ,-1.957858198
DYNC1LI1 ,-0.204169278
DYNC1LI2 ,0.047957793
DYNC2H1 ,0.079107786
DYNC2I1 ,-0.07857445
DYNC2I2 ,0.10214865
DYNC2LI1 ,0.06415308
DYNLL1 ,-1.130103652
DYNLL2 ,0.147547973
DYNLRB1 ,-1.411527084
DYNLRB2 ,0.109854196
DYNLT1 ,-0.177731817
DYNLT2 ,-0.098347104
DYNLT2B ,-0.076895572
DYNLT3 ,-0.027897452
DYNLT4 ,-0.400603863
DYNLT5 ,0.021305279
DYRK1A ,-0.056985814
DYRK1B ,-0.01215817
DYRK2 ,0.019652588
DYRK3 ,0.02168301
DYRK4 ,-0.034647927
DYSF ,-0.060258305
DYTN ,0.112726641
DZANK1 ,0.039813515
DZIP1 ,0.107267006
DZIP1L ,0.00059159
DZIP3 ,0.091672827
E2F1 ,-0.110018679
E2F2 ,-0.108387959
E2F3 ,-0.335554184
E2F4 ,-0.102402505
E2F5 ,0.076105048
E2F6 ,-1.324303487
E2F7 ,0.051536136
E2F8 ,0.094755423
E4F1 ,-0.22912778
EAF1 ,-0.301392629
EAF2 ,0.063177068
EAPP ,-0.331280204
EARS2 ,-0.857862047
EBAG9 ,0.04673392
EBF1 ,-0.116915501
EBF2 ,-0.11221228
EBF3 ,-0.084862378
EBF4 ,-0.026317856
EBI3 ,-0.05608841
EBLN1 ,-0.030998811
EBLN2 ,0.022181965
EBNA1BP2 ,-0.7667009
EBP ,0.079108106
EBPL ,-0.002070328
ECD ,-2.102851657
ECE1 ,-0.096742981
ECEL1 ,0.085315974
ECH1 ,0.019807366
ECHDC1 ,0.006921851
ECHDC2 ,-0.012800961
ECHDC3 ,-0.116657111
ECHS1 ,-0.067851175
ECI1 ,0.10527664
ECI2 ,-0.085637565
ECM1 ,-0.061493001
ECM2 ,-0.059809202
ECPAS ,-0.007855552
ECRG4 ,0.037912507
ECSIT ,0.149287257
ECT2 ,-1.442133761
ECT2L ,-0.088188177
EDA ,0.149185576
EDA2R ,-0.005073732
EDAR ,0.0339767
EDARADD ,-0.117293708
EDC3 ,-0.071532593
EDC4 ,-0.585772403
EDDM3A ,0.03584562
EDDM3B ,-0.153375924
EDEM1 ,0.121440629
EDEM2 ,0.041516401
EDEM3 ,-0.156634901
EDF1 ,-0.123575381
EDIL3 ,0.013632751
EDN1 ,-0.021443807
EDN2 ,-0.023441372
EDN3 ,0.114946411
EDNRA ,0.059935035
EDNRB ,0.166247163
EDRF1 ,0.078072112
EEA1 ,-0.181846982
EED ,-0.492338701
EEF1A1 ,-2.049543359
EEF1A2 ,0.163628465
EEF1AKMT1 ,-0.127027781
